flight_number,flight_title,service_provider_name,scheduled_time,departure_time,date
BT 318,Riia,Air Baltic Corporation,21:25,,2025-09-19
FR 2733,Berliin,Ryanair,21:30,,2025-09-19
AY 1032,Helsingi,Finnair,22:20,,2025-09-19
FR 2224,London,Ryanair,23:35,,2025-09-19
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-08-07
BT 362,Riia,Air Baltic Corporation,05:40,,2025-08-07
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-08-07
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-08-07
AY 1036,Helsingi,Finnair,06:00,,2025-08-07
LX 1317,Zürich,Swiss,06:00,,2025-08-07
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-08-07
AY 1012,Helsingi,Finnair,06:55,,2025-08-07
BT 879,Malaga,Air Baltic Corporation,07:15,,2025-08-07
BT 861,Pariis,Air Baltic Corporation,07:30,,2025-08-07
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-08-07
OJ 223,Kärdla,Nyxair,07:30,,2025-08-07
OJ 201,Kuressaare,Nyxair,07:40,,2025-08-07
BT 902,Vilnius,Air Baltic Corporation,08:10,,2025-08-07
BT 312,Riia,Air Baltic Corporation,09:05,,2025-08-07
FR 4645,Stockholm,Ryanair,09:10,,2025-08-07
AY 1014,Helsingi,Finnair,10:00,,2025-08-07
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:55,,2025-08-07
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),11:05,,2025-08-07
AY 1016,Helsingi,Finnair,11:35,,2025-08-07
FR 5694,Dublin,Ryanair,11:45,,2025-08-07
FR 2224,London,Ryanair,12:15,,2025-08-07
BT 314,Riia,Air Baltic Corporation,12:15,,2025-08-07
BT 316,Riia,Air Baltic Corporation,13:55,,2025-08-07
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-08-07
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-08-07
LH 881,Frankfurt,Deutsche Lufthansa,14:40,,2025-08-07
BT 815,Oslo,Air Baltic Corporation,14:55,,2025-08-07
AY 1020,Helsingi,Finnair,14:55,,2025-08-07
HN 3415,Tivat,Heston Airlines,15:00,,2025-08-07
AY 1022,Helsingi,Finnair,16:35,,2025-08-07
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-08-07
BT 871,London,Air Baltic Corporation,17:00,,2025-08-07
OJ 225,Kärdla,Nyxair,17:00,,2025-08-07
AY 1024,Helsingi,Finnair,17:20,,2025-08-07
OJ 207,Kuressaare,Nyxair,18:30,,2025-08-07
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-08-07
LH 883,Frankfurt,Deutsche Lufthansa,18:45,,2025-08-07
BT 827,München,Air Baltic Corporation,19:15,,2025-08-07
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-08-07
AY 1028,Helsingi,Finnair,20:00,,2025-08-07
BT 906,Vilnius,Air Baltic Corporation,20:35,,2025-08-07
BT 811,Kopenhaagen,Air Baltic Corporation,20:35,,2025-08-07
BT 318,Riia,Air Baltic Corporation,21:50,,2025-08-07
AY 1032,Helsingi,Finnair,22:20,,2025-08-07
BT 362,Riia,Air Baltic Corporation,05:30,,2025-02-08
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-02-08
AY 1036,Helsingi,Finnair,06:00,,2025-02-08
LX 1317,Zürich,Swiss,06:05,,2025-02-08
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-02-08
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-02-08
BT 823,München,Air Baltic Corporation,07:05,,2025-02-08
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-02-08
AY 1012,Helsingi,Finnair,08:25,,2025-02-08
BT 312,Riia,Air Baltic Corporation,08:55,,2025-02-08
OJ 223,Kärdla,Nyxair,09:15,,2025-02-08
BT 835,Salzburg,Air Baltic Corporation,09:25,,2025-02-08
FR 2733,Berliin,Ryanair,09:30,,2025-02-08
OJ 201,Kuressaare,Nyxair,10:05,,2025-02-08
AY 1014,Helsingi,Finnair,10:35,,2025-02-08
FR 2224,London,Ryanair,11:15,,2025-02-08
BT 7783,Hurghada,Air Baltic Corporation,11:30,,2025-02-08
FR 5694,Dublin,Ryanair,11:50,,2025-02-08
FR 736,Viin,Ryanair,12:15,,2025-02-08
BT 833,Geneva,Air Baltic Corporation,13:50,,2025-02-08
HN 3481,Hurghada,Heston Airlines,13:55,,2025-02-08
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-02-08
BT 1805,"Tampere,Kittilä",Air Baltic Corporation,14:30,,2025-02-08
SK 1773,Stockholm,Scandinavian Airlines System (SAS),14:30,,2025-02-08
AY 1020,Helsingi,Finnair,14:40,,2025-02-08
BT 316,Riia,Air Baltic Corporation,15:20,,2025-02-08
BT 871,London,Air Baltic Corporation,16:00,,2025-02-08
AY 1026,Helsingi,Finnair,17:20,,2025-02-08
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-02-08
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-02-08
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-02-08
FR 4623,Stockholm,Ryanair,19:20,,2025-02-08
FR 8903,Milano,Ryanair,20:30,,2025-02-08
BT 318,Riia,Air Baltic Corporation,21:25,,2025-02-08
AY 1032,Helsingi,Finnair,22:20,,2025-02-08
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,03:25,,2025-10-29
FH 418,Antalya,Freebird Airlines,03:30,,2025-10-29
U5 7105,Sharm El Sheikh,SkyUp MT,03:35,,2025-10-29
FH 732,Antalya,Freebird Airlines,,,2025-10-29
LO 792,Varssavi,LOT - Polish Airlines,05:40,,2025-10-29
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-29
AY 1036,Helsingi,Finnair,06:00,,2025-10-29
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-29
LX 1317,Zürich,Swiss,06:10,,2025-10-29
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:25,,2025-10-29
BT 851,Brüssel,Air Baltic Corporation,06:40,,2025-10-29
BT 904,Vilnius,Air Baltic Corporation,07:00,,2025-10-29
BT 857,Amsterdam,Air Baltic Corporation,07:25,,2025-10-29
OJ 223,Kärdla,Nyxair,07:30,,2025-10-29
OJ 201,Kuressaare,Nyxair,07:40,,2025-10-29
AY 1012,Helsingi,Finnair,08:25,,2025-10-29
BT 312,Riia,Air Baltic Corporation,08:55,,2025-10-29
AY 1014,Helsingi,Finnair,10:35,,2025-10-29
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:00,,2025-10-29
SK 1797,Kopenhaagen,Scandinavian Airlines System (SAS),11:00,,2025-10-29
TK 1422,Istanbul,Turkish Airlines,11:25,,2025-10-29
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-10-29
BT 811,Kopenhaagen,Air Baltic Corporation,13:50,,2025-10-29
LH 881,Frankfurt,Deutsche Lufthansa,13:55,,2025-10-29
BT 859,Amsterdam,Air Baltic Corporation,14:00,,2025-10-29
BT 316,Riia,Air Baltic Corporation,14:10,,2025-10-29
AY 1020,Helsingi,Finnair,14:40,,2025-10-29
AY 1022,Helsingi,Finnair,15:40,,2025-10-29
SK 1745,Stockholm,Scandinavian Airlines System (SAS),15:40,,2025-10-29
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-29
OJ 225,Kärdla,Nyxair,17:00,,2025-10-29
AY 1024,Helsingi,Finnair,17:00,,2025-10-29
BT 823,München,Air Baltic Corporation,17:00,,2025-10-29
BT 861,Pariis,Air Baltic Corporation,17:10,,2025-10-29
AY 1026,Helsingi,Finnair,17:20,,2025-10-29
LH 883,Frankfurt,Deutsche Lufthansa,17:45,,2025-10-29
OJ 207,Kuressaare,Nyxair,18:30,,2025-10-29
BT 906,Vilnius,Air Baltic Corporation,18:30,,2025-10-29
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-10-29
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:00,,2025-10-29
W6 2046,Kraków,Wizz Air Hungary,20:05,,2025-10-29
BT 318,Riia,Air Baltic Corporation,21:25,,2025-10-29
AY 1028,Helsingi,Finnair,21:30,,2025-10-29
FR 2224,London,Ryanair,22:15,,2025-10-29
AY 1032,Helsingi,Finnair,22:20,,2025-10-29
BT 362,Riia,Air Baltic Corporation,05:30,,2024-11-23
LO 792,Varssavi,LOT - Polish Airlines,05:40,,2024-11-23
AY 1036,Helsingi,Finnair,06:00,,2024-11-23
LX 1317,Zürich,Swiss,06:05,,2024-11-23
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2024-11-23
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-11-23
BT 823,München,Air Baltic Corporation,07:05,,2024-11-23
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-11-23
AY 1012,Helsingi,Finnair,08:25,,2024-11-23
BT 312,Riia,Air Baltic Corporation,08:55,,2024-11-23
OJ 223,Kärdla,Nyxair,09:15,,2024-11-23
FR 2733,Berliin,Ryanair,09:30,,2024-11-23
OJ 201,Kuressaare,Nyxair,10:05,,2024-11-23
HN 3481,Hurghada,Heston Airlines,10:10,,2024-11-23
AY 1014,Helsingi,Finnair,10:35,,2024-11-23
FR 2224,London,Ryanair,11:15,,2024-11-23
BT 7783,Hurghada,Air Baltic Corporation,11:30,,2024-11-23
FR 5694,Dublin,Ryanair,11:50,,2024-11-23
FR 736,Viin,Ryanair,12:15,,2024-11-23
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-11-23
SK 1773,Stockholm,Scandinavian Airlines System (SAS),14:30,,2024-11-23
AY 1020,Helsingi,Finnair,14:40,,2024-11-23
BT 316,Riia,Air Baltic Corporation,15:20,,2024-11-23
BT 871,London,Air Baltic Corporation,16:00,,2024-11-23
AY 1026,Helsingi,Finnair,17:20,,2024-11-23
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-11-23
TK 1424,Istanbul,Turkish Airlines,18:45,,2024-11-23
FR 4623,Stockholm,Ryanair,19:20,,2024-11-23
BT 318,Riia,Air Baltic Corporation,21:25,,2024-11-23
AY 1032,Helsingi,Finnair,22:20,,2024-11-23
QU 7221,Hurghada,Skyline Express Airline,,,2025-01-13
BT 362,Riia,Air Baltic Corporation,05:30,,2025-01-13
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-01-13
AY 1036,Helsingi,Finnair,06:00,,2025-01-13
LX 1317,Zürich,Swiss,06:05,,2025-01-13
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-01-13
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-01-13
BT 904,Vilnius,Air Baltic Corporation,07:00,,2025-01-13
BT 811,Kopenhaagen,Air Baltic Corporation,07:30,,2025-01-13
OJ 223,Kärdla,Nyxair,07:30,,2025-01-13
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-01-13
OJ 201,Kuressaare,Nyxair,07:40,,2025-01-13
AY 1012,Helsingi,Finnair,08:25,,2025-01-13
BT 312,Riia,Air Baltic Corporation,08:55,,2025-01-13
FR 2733,Berliin,Ryanair,10:25,,2025-01-13
AY 1014,Helsingi,Finnair,10:35,,2025-01-13
BT 881,Tenerife,Air Baltic Corporation,10:40,,2025-01-13
FR 5694,Dublin,Ryanair,11:50,,2025-01-13
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-01-13
TK 1422,Istanbul,Turkish Airlines,12:20,,2025-01-13
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2025-01-13
BT 316,Riia,Air Baltic Corporation,13:50,,2025-01-13
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-01-13
AY 1020,Helsingi,Finnair,14:40,,2025-01-13
AY 1022,Helsingi,Finnair,15:35,,2025-01-13
BT 861,Pariis,Air Baltic Corporation,15:55,,2025-01-13
AY 1024,Helsingi,Finnair,16:35,,2025-01-13
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-01-13
OJ 225,Kärdla,Nyxair,17:00,,2025-01-13
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2025-01-13
FR 736,Viin,Ryanair,17:10,,2025-01-13
AY 1026,Helsingi,Finnair,17:20,,2025-01-13
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-01-13
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-01-13
OJ 207,Kuressaare,Nyxair,18:30,,2025-01-13
FR 4623,Stockholm,Ryanair,18:50,,2025-01-13
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-01-13
FR 8903,Milano,Ryanair,20:35,,2025-01-13
FR 9641,Paphos,Ryanair,20:45,,2025-01-13
BT 318,Riia,Air Baltic Corporation,21:25,,2025-01-13
AY 1028,Helsingi,Finnair,21:30,,2025-01-13
W9 5446,London,Wizz Air UK,21:45,,2025-01-13
AY 1032,Helsingi,Finnair,22:20,,2025-01-13
BT 362,Riia,Air Baltic Corporation,05:30,,2025-03-06
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-03-06
AY 1036,Helsingi,Finnair,06:00,,2025-03-06
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-03-06
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-03-06
BT 823,München,Air Baltic Corporation,07:05,,2025-03-06
OJ 223,Kärdla,Nyxair,07:30,,2025-03-06
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-03-06
OJ 201,Kuressaare,Nyxair,07:40,,2025-03-06
HN 3453,Sharm El Sheikh,Heston Airlines,08:00,,2025-03-06
BT 881,Tenerife,Air Baltic Corporation,08:10,,2025-03-06
AY 1012,Helsingi,Finnair,08:25,,2025-03-06
BT 312,Riia,Air Baltic Corporation,08:55,,2025-03-06
AY 1014,Helsingi,Finnair,10:35,,2025-03-06
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:10,,2025-03-06
BT 815,Oslo,Air Baltic Corporation,12:20,,2025-03-06
QU 7223,Hurghada,Skyline Express Airline,13:05,,2025-03-06
BT 811,Kopenhaagen,Air Baltic Corporation,13:40,,2025-03-06
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-03-06
AY 1020,Helsingi,Finnair,14:40,,2025-03-06
BT 316,Riia,Air Baltic Corporation,15:20,,2025-03-06
BT 1019,Gran Canaria,Air Baltic Corporation,15:30,,2025-03-06
AY 1022,Helsingi,Finnair,15:35,,2025-03-06
BT 871,London,Air Baltic Corporation,16:00,,2025-03-06
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-03-06
BT 851,Brüssel,Air Baltic Corporation,16:45,,2025-03-06
AY 1024,Helsingi,Finnair,16:55,,2025-03-06
OJ 225,Kärdla,Nyxair,17:00,,2025-03-06
FR 5605,Rooma,Ryanair,17:05,,2025-03-06
AY 1026,Helsingi,Finnair,17:20,,2025-03-06
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-03-06
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-03-06
BT 906,Vilnius,Air Baltic Corporation,18:30,,2025-03-06
OJ 207,Kuressaare,Nyxair,18:30,,2025-03-06
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-03-06
FR 2224,London,Ryanair,19:35,,2025-03-06
FR 4623,Stockholm,Ryanair,20:25,,2025-03-06
FR 8903,Milano,Ryanair,20:40,,2025-03-06
SK 1749,Stockholm,Scandinavian Airlines System (SAS),21:05,,2025-03-06
AY 1028,Helsingi,Finnair,21:15,,2025-03-06
BT 318,Riia,Air Baltic Corporation,21:25,,2025-03-06
FR 9914,Barcelona,Ryanair,21:25,,2025-03-06
AY 1032,Helsingi,Finnair,22:20,,2025-03-06
BT 362,Riia,Air Baltic Corporation,05:30,,2025-03-20
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-03-20
AY 1036,Helsingi,Finnair,06:00,,2025-03-20
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-03-20
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-03-20
BT 823,München,Air Baltic Corporation,07:05,,2025-03-20
OJ 223,Kärdla,Nyxair,07:30,,2025-03-20
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-03-20
OJ 201,Kuressaare,Nyxair,07:40,,2025-03-20
HN 3453,Sharm El Sheikh,Heston Airlines,08:00,,2025-03-20
BT 881,Tenerife,Air Baltic Corporation,08:10,,2025-03-20
AY 1012,Helsingi,Finnair,08:25,,2025-03-20
BT 312,Riia,Air Baltic Corporation,08:55,,2025-03-20
AY 1014,Helsingi,Finnair,10:35,,2025-03-20
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:10,,2025-03-20
BT 815,Oslo,Air Baltic Corporation,12:20,,2025-03-20
BT 811,Kopenhaagen,Air Baltic Corporation,13:40,,2025-03-20
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-03-20
AY 1020,Helsingi,Finnair,14:40,,2025-03-20
BT 316,Riia,Air Baltic Corporation,15:20,,2025-03-20
BT 1019,Gran Canaria,Air Baltic Corporation,15:30,,2025-03-20
AY 1022,Helsingi,Finnair,15:35,,2025-03-20
BT 871,London,Air Baltic Corporation,16:00,,2025-03-20
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-03-20
BT 851,Brüssel,Air Baltic Corporation,16:45,,2025-03-20
AY 1024,Helsingi,Finnair,16:55,,2025-03-20
OJ 225,Kärdla,Nyxair,17:00,,2025-03-20
FR 5605,Rooma,Ryanair,17:05,,2025-03-20
AY 1026,Helsingi,Finnair,17:20,,2025-03-20
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-03-20
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-03-20
OJ 207,Kuressaare,Nyxair,18:30,,2025-03-20
BT 906,Vilnius,Air Baltic Corporation,18:30,,2025-03-20
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-03-20
FR 2224,London,Ryanair,19:35,,2025-03-20
FR 4623,Stockholm,Ryanair,20:25,,2025-03-20
FR 8903,Milano,Ryanair,20:40,,2025-03-20
SK 1749,Stockholm,Scandinavian Airlines System (SAS),21:05,,2025-03-20
AY 1028,Helsingi,Finnair,21:15,,2025-03-20
FR 9914,Barcelona,Ryanair,21:25,,2025-03-20
BT 318,Riia,Air Baltic Corporation,21:25,,2025-03-20
AY 1032,Helsingi,Finnair,22:20,,2025-03-20
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-09-13
FH 732,Antalya,Freebird Airlines,04:40,,2025-09-13
BT 845,Burgas,Air Baltic Corporation,05:25,,2025-09-13
BT 362,Riia,Air Baltic Corporation,05:40,,2025-09-13
STM 3461,Antalya,Skystream Airlines,05:40,,2025-09-13
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-09-13
BT 891,Palma De Mallorca,Air Baltic Corporation,06:00,,2025-09-13
LX 1317,Zürich,Swiss,06:00,,2025-09-13
AY 1036,Helsingi,Finnair,06:00,,2025-09-13
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-09-13
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:25,,2025-09-13
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:25,,2025-09-13
AY 1012,Helsingi,Finnair,06:55,,2025-09-13
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-09-13
BT 312,Riia,Air Baltic Corporation,08:45,,2025-09-13
BT 813,Billund,Air Baltic Corporation,09:00,,2025-09-13
OJ 223,Kärdla,Nyxair,09:15,,2025-09-13
AY 1014,Helsingi,Finnair,09:55,,2025-09-13
OJ 201,Kuressaare,Nyxair,10:05,,2025-09-13
AY 1016,Helsingi,Finnair,11:35,,2025-09-13
FR 9914,Barcelona,Ryanair,11:45,,2025-09-13
AY 1018,Helsingi,Finnair,12:55,,2025-09-13
BT 877,Barcelona,Air Baltic Corporation,13:15,,2025-09-13
BT 316,Riia,Air Baltic Corporation,13:55,,2025-09-13
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-09-13
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-09-13
SK 1745,Stockholm,Scandinavian Airlines System (SAS),14:20,,2025-09-13
FR 4623,Stockholm,Ryanair,14:50,,2025-09-13
AY 1020,Helsingi,Finnair,14:55,,2025-09-13
BT 314,Riia,Air Baltic Corporation,15:35,,2025-09-13
HOT 3471,Heraklion,Valletta Airlines,15:40,,2025-09-13
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-09-13
AY 1026,Helsingi,Finnair,16:05,,2025-09-13
BT 871,London,Air Baltic Corporation,17:00,,2025-09-13
BT 879,Malaga,Air Baltic Corporation,18:05,,2025-09-13
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-09-13
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-09-13
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-09-13
BT 889,Malta,Air Baltic Corporation,20:35,,2025-09-13
BT 318,Riia,Air Baltic Corporation,21:45,,2025-09-13
AY 1032,Helsingi,Finnair,22:20,,2025-09-13
BT 362,Riia,Air Baltic Corporation,05:30,,2025-02-12
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-02-12
LH 885,Frankfurt,Deutsche Lufthansa,05:55,,2025-02-12
AY 1036,Helsingi,Finnair,06:00,,2025-02-12
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-02-12
BT 904,Vilnius,Air Baltic Corporation,07:00,,2025-02-12
OJ 223,Kärdla,Nyxair,07:30,,2025-02-12
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-02-12
BT 879,Malaga,Air Baltic Corporation,07:40,,2025-02-12
OJ 201,Kuressaare,Nyxair,07:40,,2025-02-12
AY 1012,Helsingi,Finnair,08:25,,2025-02-12
BT 312,Riia,Air Baltic Corporation,08:55,,2025-02-12
AY 1014,Helsingi,Finnair,10:35,,2025-02-12
FR 4764,Milano,Ryanair,10:55,,2025-02-12
BT 811,Kopenhaagen,Air Baltic Corporation,12:15,,2025-02-12
TK 1422,Istanbul,Turkish Airlines,12:20,,2025-02-12
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2025-02-12
LX 1319,Zürich,Swiss,14:20,,2025-02-12
AY 1020,Helsingi,Finnair,14:40,,2025-02-12
BT 316,Riia,Air Baltic Corporation,15:20,,2025-02-12
AY 1022,Helsingi,Finnair,15:35,,2025-02-12
BT 861,Pariis,Air Baltic Corporation,15:55,,2025-02-12
FR 2224,London,Ryanair,16:15,,2025-02-12
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-02-12
AY 1024,Helsingi,Finnair,17:00,,2025-02-12
OJ 225,Kärdla,Nyxair,17:00,,2025-02-12
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2025-02-12
AY 1026,Helsingi,Finnair,17:20,,2025-02-12
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-02-12
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-02-12
BT 906,Vilnius,Air Baltic Corporation,18:30,,2025-02-12
OJ 207,Kuressaare,Nyxair,18:30,,2025-02-12
AY 1028,Helsingi,Finnair,21:15,,2025-02-12
BT 318,Riia,Air Baltic Corporation,21:25,,2025-02-12
W9 5446,London,Wizz Air UK,21:30,,2025-02-12
AY 1032,Helsingi,Finnair,22:20,,2025-02-12
4M 860,Antalya,Mavi Gök Airlines (MGA),,,2025-10-01
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-10-01
BT 1887,Heraklion,Air Baltic Corporation,04:25,,2025-10-01
FH 418,Antalya,Freebird Airlines,,,2025-10-01
FH 732,Antalya,Freebird Airlines,04:40,,2025-10-01
STM 3465,Antalya,Skystream Airlines,05:30,,2025-10-01
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-01
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-01
BT 865,Nice,Air Baltic Corporation,06:00,,2025-10-01
AY 1036,Helsingi,Finnair,06:00,,2025-10-01
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-01
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:20,,2025-10-01
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-10-01
BT 823,München,Air Baltic Corporation,07:15,,2025-10-01
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-10-01
OJ 223,Kärdla,Nyxair,07:30,,2025-10-01
OJ 201,Kuressaare,Nyxair,07:40,,2025-10-01
AY 1012,Helsingi,Finnair,08:25,,2025-10-01
BT 902,Vilnius,Air Baltic Corporation,08:25,,2025-10-01
BT 312,Riia,Air Baltic Corporation,09:05,,2025-10-01
FR 2733,Berliin,Ryanair,09:30,,2025-10-01
AY 1014,Helsingi,Finnair,10:00,,2025-10-01
FR 8903,Milano,Ryanair,10:25,,2025-10-01
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:10,,2025-10-01
AY 1016,Helsingi,Finnair,11:35,,2025-10-01
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-10-01
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-10-01
AY 1018,Helsingi,Finnair,12:55,,2025-10-01
BT 316,Riia,Air Baltic Corporation,13:55,,2025-10-01
BT 887,Heraklion,Air Baltic Corporation,13:55,,2025-10-01
BT 821,Berliin,Air Baltic Corporation,14:00,,2025-10-01
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-10-01
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-10-01
FR 4623,Stockholm,Ryanair,14:30,,2025-10-01
LH 881,Frankfurt,Deutsche Lufthansa,14:45,,2025-10-01
AY 1020,Helsingi,Finnair,14:55,,2025-10-01
STM 3463,Enfidha,Skystream Airlines,15:35,,2025-10-01
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-01
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-10-01
AY 1022,Helsingi,Finnair,16:35,,2025-10-01
BT 861,Pariis,Air Baltic Corporation,16:55,,2025-10-01
OJ 225,Kärdla,Nyxair,17:00,,2025-10-01
AY 1024,Helsingi,Finnair,17:20,,2025-10-01
E4 567,Brüssel,Enter Air,18:00,,2025-10-01
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-10-01
OJ 207,Kuressaare,Nyxair,18:30,,2025-10-01
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-10-01
BT 811,Kopenhaagen,Air Baltic Corporation,19:00,,2025-10-01
LH 2405,München,Deutsche Lufthansa,19:10,,2025-10-01
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:00,,2025-10-01
AY 1028,Helsingi,Finnair,20:10,,2025-10-01
BT 906,Vilnius,Air Baltic Corporation,20:35,,2025-10-01
W9 5446,London,Wizz Air UK,21:10,,2025-10-01
BT 318,Riia,Air Baltic Corporation,21:25,,2025-10-01
AY 1032,Helsingi,Finnair,22:20,,2025-10-01
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-08-23
BT 845,Burgas,Air Baltic Corporation,05:25,,2025-08-23
BT 362,Riia,Air Baltic Corporation,05:40,,2025-08-23
STM 3461,Antalya,Skystream Airlines,05:40,,2025-08-23
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-08-23
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-08-23
BT 891,Palma De Mallorca,Air Baltic Corporation,06:00,,2025-08-23
LX 1317,Zürich,Swiss,06:00,,2025-08-23
AY 1036,Helsingi,Finnair,06:00,,2025-08-23
